order_id,order_date,customer_id,product_id,employee_id,region,quantity,discount,revenue,profit
O04356,2025-05-27,C0040,P012,E0152,East,6,0.0,795.54,334.02
O00517,2025-05-27,C0200,P026,E0150,Central,2,0.1,473.87,172.53
O02573,2025-05-27,C0003,P017,E0097,North,6,0.15,240.31,38.59
O02438,2025-05-27,C0232,P022,E0153,South,5,0.0,1698.4,433.85
O04764,2025-06-01,C0274,P007,E0152,West,2,0.0,394.12,169.12
O00619,2025-06-01,C0091,P016,E0179,West,3,0.1,350.57,112.58
O01380,2025-06-01,C0027,P013,E0152,East,2,0.0,391.4,156.6
O00387,2025-06-01,C0151,P011,E0079,Central,3,0.0,1581.12,689.73
O03203,2025-06-01,C0356,P011,E0103,West,5,0.0,2635.2,1149.55
O02256,2025-06-02,C0260,P023,E0079,Central,2,0.0,603.64,186.42
O03149,2025-06-02,C0371,P018,E0004,Central,3,0.15,49.72,12.52
O02399,2025-06-02,C0041,P011,E0172,West,2,0.0,1054.08,459.82
O02469,2025-06-02,C0397,P011,E0079,West,4,0.0,2108.16,919.64
O00088,2025-06-02,C0016,P002,E0103,South,2,0.0,2123.56,1051.28
O03125,2025-06-03,C0199,P010,E0078,South,5,0.0,2954.85,773.5
O04617,2025-06-03,C0083,P021,E0004,Central,2,0.0,92.14,24.78
O00568,2025-06-03,C0026,P004,E0150,East,6,0.0,7269.6,2070.72
O03888,2025-06-03,C0291,P012,E0235,Central,5,0.0,662.95,278.35
O01276,2025-06-03,C0392,P009,E0152,South,6,0.0,1450.62,528.72
O00699,2025-06-04,C0202,P009,E0004,South,1,0.0,241.77,88.12
O01419,2025-06-04,C0020,P004,E0035,South,1,0.0,1211.6,345.12
O00922,2025-06-04,C0237,P007,E0072,South,5,0.05,936.04,373.54
O01968,2025-06-05,C0362,P005,E0135,North,7,0.05,3462.52,1031.63
O04732,2025-06-05,C0098,P010,E0193,West,2,0.05,1122.84,250.3
O03370,2025-06-06,C0030,P003,E0135,South,2,0.0,1249.02,562.74
O02011,2025-06-06,C0006,P020,E0004,West,1,0.15,17.03,5.79
O01542,2025-06-07,C0160,P021,E0005,South,1,0.0,46.07,12.39
O04149,2025-06-07,C0178,P014,E0021,North,4,0.1,516.17,226.09
O00141,2025-06-07,C0221,P001,E0017,West,2,0.0,2135.48,717.78
O04156,2025-06-07,C0056,P013,E0107,West,4,0.0,782.8,313.2
O02730,2025-06-07,C0174,P002,E0109,West,3,0.0,3185.34,1576.92
O02513,2025-06-07,C0313,P017,E0126,North,7,0.0,329.84,94.5
O02820,2025-06-07,C0170,P003,E0153,West,4,0.0,2498.04,1125.48
O03037,2025-06-07,C0191,P009,E0036,East,6,0.0,1450.62,528.72
O03279,2025-06-08,C0127,P004,E0064,East,2,0.0,2423.2,690.24
O04943,2025-06-09,C0255,P024,E0162,North,2,0.05,586.34,203.58
O01223,2025-06-09,C0158,P012,E0004,Central,7,0.0,928.13,389.69
O02432,2025-06-09,C0102,P003,E0151,East,2,0.0,1249.02,562.74
O04296,2025-06-09,C0310,P010,E0126,South,2,0.0,1181.94,309.4
O02721,2025-06-09,C0041,P023,E0235,West,3,0.0,905.46,279.63
O00735,2025-06-10,C0230,P005,E0222,South,4,0.0,2082.72,693.64
O04205,2025-06-10,C0184,P024,E0153,Central,4,0.0,1234.4,468.88
O03831,2025-06-11,C0163,P026,E0187,East,2,0.0,526.52,225.18
O03162,2025-06-11,C0311,P023,E0135,North,6,0.0,1810.92,559.26
O00831,2025-06-11,C0179,P021,E0088,South,6,0.05,262.6,60.52
O03936,2025-06-12,C0354,P019,E0172,West,2,0.0,54.08,18.5
O02429,2025-06-12,C0250,P019,E0079,South,5,0.0,135.2,46.25
O02091,2025-06-12,C0243,P015,E0021,East,6,0.0,552.06,155.28
O01057,2025-06-12,C0135,P021,E0079,West,2,0.05,87.53,20.17
O03613,2025-06-12,C0024,P018,E0222,South,6,0.0,117.0,42.6
O00285,2025-06-12,C0209,P025,E0135,Central,2,0.1,343.31,129.67
O04305,2025-06-12,C0370,P003,E0001,North,2,0.15,1061.67,375.39
O00857,2025-06-13,C0051,P020,E0021,North,1,0.0,20.04,8.8
O04498,2025-06-13,C0006,P001,E0004,West,4,0.05,4057.41,1222.01
O02151,2025-06-13,C0213,P022,E0052,West,3,0.0,1019.04,260.31
O02579,2025-06-14,C0175,P023,E0151,Central,7,0.15,1795.83,335.56
O02618,2025-06-14,C0398,P002,E0150,Central,1,0.0,1061.78,525.64
O02939,2025-06-14,C0296,P024,E0005,Central,5,0.1,1388.7,431.8
O03919,2025-06-14,C0391,P023,E0172,Central,4,0.0,1207.28,372.84
O03138,2025-06-14,C0007,P010,E0222,Central,2,0.0,1181.94,309.4
O03381,2025-06-15,C0310,P005,E0222,South,7,0.0,3644.76,1213.87
O02761,2025-06-15,C0218,P025,E0152,West,1,0.0,190.73,83.91
O02929,2025-06-15,C0042,P019,E0087,Central,3,0.0,81.12,27.75
O00214,2025-06-15,C0255,P002,E0064,North,7,0.1,6689.21,2936.23
O03703,2025-06-16,C0139,P007,E0193,North,2,0.05,374.41,149.41
O03184,2025-06-16,C0347,P009,E0162,North,5,0.0,1208.85,440.6
O02578,2025-06-16,C0388,P002,E0107,North,5,0.05,5043.45,2362.75
O02446,2025-06-16,C0156,P008,E0222,South,6,0.0,3433.92,935.46
O00509,2025-06-16,C0160,P012,E0046,South,4,0.1,477.32,169.64
O00347,2025-06-17,C0264,P002,E0179,Central,1,0.1,955.6,419.46
O04006,2025-06-18,C0265,P003,E0235,West,7,0.0,4371.57,1969.59
O01013,2025-06-18,C0377,P018,E0103,West,4,0.0,78.0,28.4
O04680,2025-06-19,C0337,P021,E0153,South,2,0.05,87.53,20.17
O01822,2025-06-19,C0105,P024,E0017,North,2,0.1,555.48,172.72
O03017,2025-06-19,C0215,P009,E0107,West,1,0.0,241.77,88.12
O04215,2025-06-19,C0236,P014,E0052,West,6,0.0,860.28,425.16
O03992,2025-06-20,C0251,P009,E0179,South,3,0.0,725.31,264.36
O02275,2025-06-20,C0201,P007,E0235,West,7,0.0,1379.42,591.92
O03398,2025-06-21,C0331,P005,E0135,North,4,0.15,1770.31,381.23
O01463,2025-06-21,C0278,P020,E0152,Central,4,0.0,80.16,35.2
O00937,2025-06-21,C0123,P010,E0097,West,2,0.0,1181.94,309.4
O01374,2025-06-21,C0012,P010,E0078,South,4,0.0,2363.88,618.8
O03847,2025-06-22,C0223,P007,E0036,North,6,0.0,1182.36,507.36
O02396,2025-06-22,C0372,P015,E0004,West,3,0.0,276.03,77.64
O04505,2025-06-22,C0207,P011,E0107,South,7,0.0,3689.28,1609.37
O00878,2025-06-22,C0074,P006,E0010,North,6,0.15,1877.67,621.21
O04842,2025-06-22,C0266,P009,E0235,South,5,0.0,1208.85,440.6
O01738,2025-06-23,C0340,P003,E0078,Central,4,0.0,2498.04,1125.48
O02810,2025-06-23,C0239,P001,E0135,North,3,0.0,3203.22,1076.67
O01037,2025-06-23,C0075,P013,E0047,East,1,0.0,195.7,78.3
O03171,2025-06-23,C0305,P011,E0121,North,6,0.0,3162.24,1379.46
O00381,2025-06-24,C0260,P002,E0103,Central,5,0.1,4778.01,2097.31
O01582,2025-06-24,C0225,P008,E0072,South,4,0.0,2289.28,623.64
O02551,2025-06-24,C0044,P016,E0005,East,5,0.0,649.2,252.55
O01952,2025-06-25,C0001,P012,E0072,East,3,0.05,377.88,147.12
O02167,2025-06-25,C0355,P004,E0150,Central,4,0.05,4604.08,1138.16
O04072,2025-06-25,C0092,P014,E0001,Central,5,0.0,716.9,354.3
O01126,2025-06-25,C0224,P008,E0079,East,2,0.1,1030.18,197.36
O03869,2025-06-25,C0378,P022,E0074,East,6,0.0,2038.08,520.62
O00200,2025-06-26,C0216,P017,E0021,West,5,0.0,235.6,67.5
O03116,2025-06-26,C0344,P017,E0047,South,2,0.0,94.24,27.0
O01056,2025-06-26,C0203,P015,E0078,Central,1,0.15,78.21,12.08
O03774,2025-06-26,C0237,P008,E0004,South,5,0.0,2861.6,779.55
O03827,2025-06-26,C0209,P020,E0103,Central,4,0.0,80.16,35.2
O04780,2025-06-26,C0265,P006,E0121,West,1,0.1,331.35,121.94
O01009,2025-06-26,C0384,P024,E0179,Central,2,0.0,617.2,234.44
O02759,2025-06-26,C0245,P004,E0021,North,2,0.05,2302.04,569.08
O03159,2025-06-26,C0308,P019,E0162,East,4,0.1,97.34,26.18
O03739,2025-06-26,C0187,P016,E0001,West,3,0.0,389.52,151.53
O03601,2025-06-27,C0360,P002,E0035,North,2,0.0,2123.56,1051.28
O01591,2025-06-27,C0061,P022,E0088,Central,1,0.0,339.68,86.77
O02365,2025-06-27,C0159,P001,E0150,East,1,0.0,1067.74,358.89
O04134,2025-06-27,C0378,P018,E0066,East,2,0.0,39.0,14.2
O04216,2025-07-01,C0008,P014,E0004,West,4,0.0,573.52,283.44
O00392,2025-07-01,C0304,P007,E0010,North,4,0.05,748.83,298.83
O01444,2025-07-01,C0326,P003,E0035,East,3,0.1,1686.18,656.76
O04039,2025-07-01,C0163,P011,E0109,East,3,0.1,1423.01,531.62
O04923,2025-07-01,C0249,P017,E0078,Central,1,0.1,42.41,8.79
O03098,2025-07-02,C0331,P002,E0017,North,1,0.0,1061.78,525.64
O00087,2025-07-02,C0231,P002,E0004,Central,1,0.0,1061.78,525.64
O04727,2025-07-02,C0005,P010,E0072,Central,1,0.0,590.97,154.7
O03481,2025-07-02,C0004,P009,E0079,South,1,0.0,241.77,88.12
O01941,2025-07-02,C0098,P013,E0035,West,5,0.1,880.65,293.65
O03948,2025-07-03,C0377,P026,E0017,West,4,0.0,1053.04,450.36
O00419,2025-07-03,C0282,P010,E0088,North,1,0.0,590.97,154.7
O00081,2025-07-03,C0146,P016,E0235,Central,4,0.1,467.42,150.1
O04313,2025-07-03,C0141,P004,E0152,North,6,0.0,7269.6,2070.72
O04945,2025-07-03,C0032,P016,E0047,North,5,0.0,649.2,252.55
O00040,2025-07-03,C0165,P016,E0109,Central,2,0.0,259.68,101.02
O01368,2025-07-03,C0172,P019,E0088,West,1,0.0,27.04,9.25
O03531,2025-07-04,C0377,P003,E0187,West,4,0.05,2373.14,1000.58
O02695,2025-07-04,C0091,P025,E0036,West,2,0.0,381.46,167.82
O00482,2025-07-04,C0065,P017,E0064,South,7,0.0,329.84,94.5
O02635,2025-07-04,C0052,P005,E0066,South,3,0.0,1562.04,520.23
O00019,2025-07-05,C0166,P016,E0052,South,3,0.1,350.57,112.58
O00292,2025-07-05,C0114,P026,E0074,West,6,0.0,1579.56,675.54
O04100,2025-07-05,C0228,P002,E0162,Central,4,0.05,4034.76,1890.2
O00520,2025-07-05,C0215,P001,E0046,West,5,0.05,5071.76,1527.51
O02554,2025-07-06,C0027,P015,E0121,East,6,0.0,552.06,155.28
O03987,2025-07-06,C0344,P001,E0035,South,1,0.0,1067.74,358.89
O04071,2025-07-06,C0139,P016,E0074,North,7,0.0,908.88,353.57
O01152,2025-07-06,C0355,P017,E0153,Central,3,0.05,134.29,33.43
O01889,2025-07-08,C0200,P018,E0078,Central,1,0.0,19.5,7.1
O00025,2025-07-08,C0227,P010,E0010,East,2,0.0,1181.94,309.4
O02817,2025-07-08,C0082,P014,E0005,East,1,0.0,143.38,70.86
O01366,2025-07-09,C0102,P021,E0072,East,1,0.0,46.07,12.39
O04870,2025-07-09,C0146,P014,E0153,Central,5,0.0,716.9,354.3
O03844,2025-07-09,C0178,P005,E0001,North,6,0.1,2811.67,728.05
O04274,2025-07-10,C0024,P005,E0152,South,5,0.15,2212.89,476.54
O02908,2025-07-10,C0005,P004,E0010,Central,5,0.0,6058.0,1725.6
O04020,2025-07-10,C0274,P020,E0187,West,4,0.0,80.16,35.2
O00158,2025-07-10,C0322,P023,E0066,Central,7,0.0,2112.74,652.47
O00516,2025-07-11,C0099,P016,E0150,South,4,0.05,493.39,176.07
O02859,2025-07-11,C0207,P013,E0046,South,6,0.1,1056.78,352.38
O04653,2025-07-12,C0047,P018,E0193,West,3,0.05,55.58,18.38
O04500,2025-07-12,C0040,P006,E0036,East,5,0.05,1748.81,701.76
O04096,2025-07-12,C0332,P014,E0047,East,2,0.0,286.76,141.72
O02662,2025-07-12,C0348,P011,E0079,South,6,0.0,3162.24,1379.46
O00171,2025-07-12,C0335,P013,E0078,Central,1,0.0,195.7,78.3
O02420,2025-07-12,C0380,P024,E0150,North,1,0.05,293.17,101.79
O02267,2025-07-12,C0048,P016,E0074,West,5,0.0,649.2,252.55
O01592,2025-07-13,C0112,P025,E0088,South,5,0.0,953.65,419.55
O03985,2025-07-13,C0293,P025,E0153,East,6,0.0,1144.38,503.46
O04600,2025-07-13,C0347,P026,E0046,North,6,0.0,1579.56,675.54
O01203,2025-07-13,C0064,P001,E0172,North,4,0.0,4270.96,1435.56
O02531,2025-07-13,C0171,P024,E0064,West,5,0.0,1543.0,586.1
O04336,2025-07-14,C0276,P023,E0135,West,6,0.0,1810.92,559.26
O00317,2025-07-14,C0387,P006,E0097,East,6,0.1,1988.12,731.66
O04862,2025-07-14,C0129,P009,E0017,Central,2,0.05,459.36,152.06
O02657,2025-07-14,C0260,P011,E0035,Central,6,0.05,3004.13,1221.35
O02112,2025-07-15,C0198,P011,E0017,West,6,0.0,3162.24,1379.46
O00507,2025-07-15,C0253,P004,E0153,North,3,0.05,3453.06,853.62
O03571,2025-07-15,C0208,P016,E0064,Central,3,0.0,389.52,151.53
O04978,2025-07-16,C0234,P020,E0150,West,7,0.05,133.27,54.59
O04620,2025-07-16,C0157,P024,E0072,West,6,0.0,1851.6,703.32
O02246,2025-07-16,C0148,P016,E0064,West,6,0.15,662.18,186.2
O02035,2025-07-17,C0091,P003,E0066,West,4,0.1,2248.24,875.68
O04639,2025-07-18,C0312,P013,E0072,Central,2,0.0,391.4,156.6
O02952,2025-07-18,C0323,P019,E0064,West,3,0.0,81.12,27.75
O04426,2025-07-18,C0304,P001,E0087,North,7,0.0,7474.18,2512.23
O03151,2025-07-19,C0130,P006,E0004,East,4,0.05,1399.05,561.41
O02218,2025-07-19,C0375,P003,E0235,West,6,0.0,3747.06,1688.22
O02604,2025-07-19,C0291,P001,E0004,Central,2,0.1,1921.93,504.23
O04259,2025-07-19,C0355,P005,E0235,Central,1,0.1,468.61,121.34
O01585,2025-07-20,C0149,P026,E0109,East,4,0.0,1053.04,450.36
O01123,2025-07-20,C0053,P002,E0172,South,5,0.0,5308.9,2628.2
O02109,2025-07-20,C0100,P006,E0036,South,6,0.0,2209.02,952.56
O01465,2025-07-21,C0369,P003,E0126,West,3,0.0,1873.53,844.11
O02315,2025-07-21,C0046,P019,E0036,West,3,0.0,81.12,27.75
O03760,2025-07-21,C0269,P010,E0087,West,4,0.0,2363.88,618.8
O02318,2025-07-21,C0348,P003,E0047,South,6,0.05,3559.71,1500.87
O01076,2025-07-21,C0187,P002,E0107,West,7,0.05,7060.84,3307.86
O01905,2025-07-21,C0122,P003,E0078,South,3,0.15,1592.5,563.08
O04285,2025-07-22,C0250,P008,E0074,South,2,0.0,1144.64,311.82
O03624,2025-07-22,C0304,P019,E0193,North,4,0.0,108.16,37.0
O04286,2025-07-23,C0243,P004,E0074,East,6,0.1,6542.64,1343.76
O04763,2025-07-23,C0355,P012,E0235,Central,1,0.0,132.59,55.67
O03740,2025-07-24,C0293,P001,E0222,East,5,0.0,5338.7,1794.45
O04048,2025-07-25,C0127,P007,E0021,East,5,0.0,985.3,422.8
O00511,2025-07-25,C0210,P005,E0017,North,7,0.0,3644.76,1213.87
O04185,2025-07-25,C0342,P008,E0001,South,2,0.05,1087.41,254.59
O01066,2025-07-25,C0282,P007,E0010,North,7,0.0,1379.42,591.92
O03996,2025-07-25,C0334,P013,E0152,North,4,0.0,782.8,313.2
O01734,2025-07-26,C0135,P023,E0066,West,6,0.0,1810.92,559.26
O02727,2025-07-26,C0181,P017,E0151,South,7,0.0,329.84,94.5
O00745,2025-07-26,C0367,P021,E0193,East,6,0.05,262.6,60.52
O04441,2025-07-27,C0086,P016,E0010,West,1,0.0,129.84,50.51
O00868,2025-07-27,C0318,P003,E0078,North,1,0.0,624.51,281.37
O01085,2025-07-27,C0109,P008,E0135,West,2,0.1,1030.18,197.36
O01022,2025-08-01,C0036,P016,E0097,South,5,0.0,649.2,252.55
O00168,2025-08-01,C0277,P004,E0179,South,7,0.0,8481.2,2415.84
O03242,2025-08-01,C0221,P004,E0107,West,1,0.0,1211.6,345.12
O00789,2025-08-01,C0274,P017,E0078,West,6,0.05,268.58,66.86
O01285,2025-08-02,C0068,P001,E0222,West,7,0.05,7100.47,2138.52
O04052,2025-08-02,C0124,P013,E0072,Central,3,0.1,528.39,176.19
O00521,2025-08-02,C0275,P008,E0103,South,3,0.1,1545.26,296.03
O00349,2025-08-02,C0261,P016,E0004,Central,4,0.05,493.39,176.07
O00149,2025-08-03,C0039,P015,E0017,West,4,0.0,368.04,103.52
O03154,2025-08-03,C0278,P023,E0005,Central,7,0.05,2007.1,546.83
O03283,2025-08-03,C0298,P006,E0107,South,5,0.1,1656.76,609.71
O00896,2025-08-03,C0131,P025,E0150,North,5,0.0,953.65,419.55
O03622,2025-08-03,C0061,P003,E0235,Central,6,0.05,3559.71,1500.87
O00870,2025-08-03,C0339,P016,E0087,North,1,0.0,129.84,50.51
O03276,2025-08-03,C0272,P001,E0074,East,3,0.0,3203.22,1076.67
O02463,2025-08-03,C0032,P005,E0135,North,4,0.0,2082.72,693.64
O03716,2025-08-03,C0371,P014,E0152,Central,5,0.0,716.9,354.3
O00121,2025-08-04,C0352,P005,E0047,Central,5,0.0,2603.4,867.05
O02172,2025-08-04,C0347,P023,E0109,North,7,0.0,2112.74,652.47
O03057,2025-08-04,C0031,P004,E0074,South,7,0.0,8481.2,2415.84
O04112,2025-08-04,C0197,P017,E0162,Central,4,0.0,188.48,54.0
O04655,2025-08-04,C0336,P021,E0010,North,4,0.05,175.07,40.35
O02948,2025-08-04,C0030,P012,E0017,South,4,0.0,530.36,222.68
O02564,2025-08-04,C0361,P022,E0097,West,5,0.05,1613.48,348.93
O02675,2025-08-04,C0113,P005,E0001,Central,4,0.0,2082.72,693.64
O00364,2025-08-05,C0082,P026,E0005,East,6,0.0,1579.56,675.54
O03678,2025-08-05,C0181,P024,E0035,South,2,0.0,617.2,234.44
O04648,2025-08-05,C0263,P016,E0078,North,2,0.1,233.71,75.05
O00667,2025-08-05,C0151,P002,E0107,Central,7,0.15,6317.59,2564.61
O00880,2025-08-06,C0024,P023,E0153,South,5,0.0,1509.1,466.05
O03115,2025-08-06,C0376,P001,E0097,North,4,0.1,3843.86,1008.46
O00196,2025-08-06,C0072,P010,E0109,Central,6,0.05,3368.53,750.91
O01687,2025-08-06,C0070,P001,E0046,West,6,0.0,6406.44,2153.34
O03681,2025-08-06,C0105,P002,E0021,North,2,0.0,2123.56,1051.28
O01760,2025-08-08,C0251,P024,E0001,South,4,0.15,1049.24,283.72
O02834,2025-08-08,C0187,P004,E0035,West,6,0.0,7269.6,2070.72
O00104,2025-08-08,C0328,P011,E0107,South,4,0.0,2108.16,919.64
O04479,2025-08-08,C0080,P015,E0088,Central,5,0.0,460.05,129.4
O03974,2025-08-09,C0005,P019,E0066,Central,4,0.0,108.16,37.0
O01365,2025-08-09,C0390,P025,E0153,East,5,0.0,953.65,419.55
O03536,2025-08-09,C0338,P025,E0179,Central,6,0.0,1144.38,503.46
O04300,2025-08-09,C0311,P017,E0052,North,6,0.0,282.72,81.0
O04528,2025-08-09,C0044,P003,E0107,East,4,0.0,2498.04,1125.48
O02255,2025-08-09,C0200,P008,E0153,Central,4,0.0,2289.28,623.64
O04519,2025-08-10,C0167,P020,E0001,South,7,0.0,140.28,61.6
O00138,2025-08-10,C0323,P026,E0010,West,3,0.05,750.29,298.28
O03092,2025-08-10,C0132,P001,E0010,South,1,0.0,1067.74,358.89
O00475,2025-08-10,C0350,P011,E0088,East,1,0.0,527.04,229.91
O04562,2025-08-10,C0038,P016,E0126,Central,6,0.1,701.14,225.16
O04863,2025-08-10,C0266,P009,E0193,South,1,0.0,241.77,88.12
O04367,2025-08-10,C0082,P025,E0004,East,6,0.1,1029.94,389.02
O04786,2025-08-11,C0058,P010,E0036,East,4,0.0,2363.88,618.8
O01079,2025-08-11,C0101,P012,E0072,East,4,0.1,477.32,169.64
O04980,2025-08-11,C0244,P002,E0187,Central,5,0.0,5308.9,2628.2
O04139,2025-08-12,C0004,P007,E0052,South,5,0.05,936.04,373.54
O00046,2025-08-13,C0361,P008,E0097,West,4,0.0,2289.28,623.64
O04113,2025-08-13,C0299,P007,E0222,West,4,0.0,788.24,338.24
O02846,2025-08-13,C0385,P014,E0046,Central,2,0.05,272.42,127.38
O02462,2025-08-13,C0274,P012,E0010,West,2,0.0,265.18,111.34
O03085,2025-08-13,C0116,P022,E0064,East,7,0.0,2377.76,607.39
O04533,2025-08-13,C0060,P024,E0046,West,5,0.0,1543.0,586.1
O02494,2025-08-14,C0082,P019,E0021,East,5,0.15,114.92,25.97
O02654,2025-08-14,C0348,P004,E0021,South,1,0.05,1151.02,284.54
O02411,2025-08-14,C0273,P001,E0126,West,4,0.0,4270.96,1435.56
O04282,2025-08-14,C0328,P003,E0087,South,6,0.0,3747.06,1688.22
O02905,2025-08-14,C0259,P012,E0150,South,6,0.0,795.54,334.02
O03766,2025-08-14,C0294,P024,E0088,West,2,0.0,617.2,234.44
O01059,2025-08-15,C0163,P022,E0107,East,4,0.05,1290.78,279.14
O02836,2025-08-15,C0395,P010,E0103,North,2,0.0,1181.94,309.4
O03463,2025-08-15,C0327,P003,E0078,West,6,0.0,3747.06,1688.22
O03635,2025-08-15,C0280,P012,E0153,East,3,0.0,397.77,167.01
O01880,2025-08-15,C0038,P007,E0088,Central,6,0.1,1064.12,389.12
O04353,2025-08-16,C0184,P020,E0187,Central,7,0.0,140.28,61.6
O00835,2025-08-16,C0313,P020,E0172,North,1,0.1,18.04,6.8
O03282,2025-08-17,C0354,P020,E0052,West,3,0.0,60.12,26.4
O00719,2025-08-17,C0328,P001,E0036,South,4,0.0,4270.96,1435.56
O03173,2025-08-17,C0093,P013,E0001,East,7,0.0,1369.9,548.1
O04781,2025-08-17,C0147,P003,E0222,Central,5,0.0,3122.55,1406.85
O00005,2025-08-17,C0092,P016,E0064,Central,6,0.0,779.04,303.06
O03711,2025-08-17,C0363,P005,E0109,West,4,0.0,2082.72,693.64
O02194,2025-08-17,C0103,P013,E0222,Central,7,0.0,1369.9,548.1
O04042,2025-08-17,C0325,P020,E0079,East,6,0.0,120.24,52.8
O03287,2025-08-19,C0392,P017,E0126,South,2,0.05,89.53,22.29
O04699,2025-08-19,C0035,P014,E0109,West,4,0.0,573.52,283.44
O02621,2025-08-19,C0261,P019,E0087,Central,4,0.0,108.16,37.0
O04848,2025-08-20,C0049,P025,E0121,Central,1,0.05,181.19,74.37
O00873,2025-08-20,C0037,P020,E0235,West,5,0.05,95.19,38.99
O04087,2025-08-20,C0021,P015,E0135,West,6,0.05,524.46,127.68
O02486,2025-08-20,C0250,P010,E0088,South,6,0.0,3545.82,928.2
O01030,2025-08-21,C0361,P011,E0010,West,5,0.0,2635.2,1149.55
O02209,2025-08-21,C0178,P020,E0222,North,1,0.0,20.04,8.8
O00799,2025-08-22,C0213,P002,E0035,West,6,0.0,6370.68,3153.84
O02464,2025-08-22,C0228,P024,E0103,Central,1,0.05,293.17,101.79
O04927,2025-08-23,C0306,P010,E0235,Central,7,0.0,4136.79,1082.9
O01714,2025-08-23,C0385,P019,E0021,Central,7,0.0,189.28,64.75
O01920,2025-08-23,C0160,P014,E0179,South,2,0.05,272.42,127.38
O03257,2025-08-23,C0226,P022,E0179,Central,4,0.0,1358.72,347.08
O03570,2025-08-24,C0147,P023,E0152,Central,2,0.05,573.46,156.24
O01155,2025-08-24,C0117,P006,E0162,East,5,0.05,1748.81,701.76
O02844,2025-08-24,C0192,P022,E0088,Central,2,0.05,645.39,139.57
O02710,2025-08-24,C0305,P014,E0172,North,6,0.0,860.28,425.16
O00176,2025-08-24,C0072,P004,E0052,Central,1,0.0,1211.6,345.12
O02022,2025-08-24,C0322,P012,E0005,Central,6,0.0,795.54,334.02
O03483,2025-08-25,C0236,P011,E0088,West,2,0.0,1054.08,459.82
O01758,2025-08-25,C0004,P019,E0004,South,4,0.0,108.16,37.0
O01007,2025-08-25,C0135,P019,E0010,West,4,0.0,108.16,37.0
O00261,2025-08-25,C0067,P001,E0046,South,4,0.05,4057.41,1222.01
O01540,2025-08-25,C0318,P022,E0074,North,1,0.15,288.73,35.82
O04419,2025-08-25,C0331,P012,E0153,North,3,0.1,357.99,127.23
O02864,2025-08-25,C0117,P017,E0036,East,5,0.0,235.6,67.5
O02103,2025-08-26,C0019,P012,E0064,Central,3,0.0,397.77,167.01
O02615,2025-08-26,C0248,P006,E0072,Central,7,0.0,2577.19,1111.32
O04252,2025-08-26,C0350,P016,E0066,East,6,0.1,701.14,225.16
O01947,2025-08-26,C0309,P014,E0103,East,7,0.0,1003.66,496.02
O02442,2025-08-26,C0099,P018,E0035,South,1,0.0,19.5,7.1
O02226,2025-08-26,C0311,P026,E0021,North,6,0.0,1579.56,675.54
O00030,2025-08-26,C0299,P001,E0087,West,2,0.0,2135.48,717.78
O02135,2025-08-26,C0016,P022,E0235,South,1,0.0,339.68,86.77
O03263,2025-08-26,C0059,P023,E0079,East,4,0.1,1086.55,252.11
O01050,2025-08-27,C0042,P011,E0150,Central,4,0.0,2108.16,919.64
O02760,2025-08-27,C0037,P023,E0172,West,6,0.0,1810.92,559.26
O01566,2025-08-27,C0181,P012,E0078,South,7,0.05,881.72,343.28
O00161,2025-08-27,C0275,P005,E0179,South,4,0.0,2082.72,693.64
O00132,2025-09-01,C0006,P024,E0152,West,5,0.1,1388.7,431.8
O03176,2025-09-01,C0286,P025,E0179,South,3,0.0,572.19,251.73
O02155,2025-09-01,C0087,P012,E0001,West,2,0.0,265.18,111.34
O02709,2025-09-01,C0378,P022,E0162,East,6,0.0,2038.08,520.62
O02481,2025-09-01,C0239,P005,E0179,North,1,0.0,520.68,173.41
O03543,2025-09-02,C0225,P018,E0153,South,6,0.0,117.0,42.6
O00192,2025-09-02,C0236,P011,E0047,West,7,0.0,3689.28,1609.37
O03684,2025-09-02,C0395,P010,E0074,North,3,0.0,1772.91,464.1
O01703,2025-09-02,C0033,P004,E0187,West,2,0.0,2423.2,690.24
O04349,2025-09-02,C0039,P013,E0052,West,4,0.05,743.66,274.06
O03925,2025-09-03,C0248,P026,E0103,Central,2,0.0,526.52,225.18
O00661,2025-09-03,C0282,P021,E0087,North,7,0.1,290.24,54.48
O00183,2025-09-03,C0013,P020,E0010,Central,7,0.0,140.28,61.6
O00023,2025-09-03,C0032,P013,E0235,North,1,0.0,195.7,78.3
O02600,2025-09-03,C0118,P002,E0193,East,6,0.05,6052.15,2835.31
O02561,2025-09-03,C0244,P002,E0078,Central,7,0.0,7432.46,3679.48
O00045,2025-09-03,C0331,P008,E0187,North,5,0.0,2861.6,779.55
O00163,2025-09-04,C0205,P002,E0010,West,6,0.0,6370.68,3153.84
O03023,2025-09-04,C0302,P012,E0079,South,6,0.0,795.54,334.02
O01725,2025-09-05,C0046,P011,E0021,West,5,0.05,2503.44,1017.79
O04471,2025-09-05,C0198,P011,E0072,West,7,0.0,3689.28,1609.37
O04295,2025-09-05,C0048,P001,E0064,West,4,0.1,3843.86,1008.46
O04360,2025-09-05,C0048,P003,E0064,West,4,0.0,2498.04,1125.48
O02933,2025-09-05,C0316,P014,E0052,North,6,0.0,860.28,425.16
O01720,2025-09-05,C0332,P016,E0151,East,5,0.0,649.2,252.55
O00205,2025-09-06,C0342,P021,E0046,South,5,0.0,230.35,61.95
